"","Year","Month","SPI_1","SPI_3","SPI_6","SPI_12"
"333",1928,9,0.714696175163283,0.0150957590239518,-1.16597494706385,-0.225445463349294
"334",1928,10,-0.587495338586154,0.0361605400644942,-1.11263397132362,-0.459016895560449
"335",1928,11,-0.131002603492787,-0.150929967490571,-0.580921749602476,-0.206541146103218
"336",1928,12,-0.409599397102673,-0.663024033642541,-0.575153863494454,-0.373913932588841
"337",1929,1,-0.291236792919189,-0.512579727911721,-0.483129522018918,-0.91375470727482
"338",1929,2,-1.27216080786664,-1.0190548724565,-0.947656886156344,-1.07683002116423
"339",1929,3,1.09951405901374,-0.175458518142094,-0.531202206903411,-0.997058356565089
"340",1929,4,-0.9947480142377,-0.400867835618161,-0.58911051923149,-1.03380507327105
"341",1929,5,0.0530019204965504,0.336275539914452,-0.557107048179614,-0.793748294295295
"342",1929,6,1.70146269241391,-0.0367695409114699,-0.205895559398971,-0.497334214149532
"343",1929,7,1.47434665617491,1.4734314325319,0.183197076144735,-0.209429897553436
"344",1929,8,0.469404426507114,1.69338538513443,1.00527200567258,-0.178126610452082
"345",1929,9,2.4159580563761,2.48737234265479,1.64141000112908,0.255418392688969
"346",1929,10,0.355814264742826,1.84242579589907,2.190823393111,0.411012642350421
"347",1929,11,-0.111794774504235,1.40476946073078,1.87586017581255,0.425933894446738
"348",1929,12,0.671036525084211,0.401093683846417,1.53837377519583,0.715958285891334
"349",1930,1,0.219094580055062,0.311521936278059,1.14690969098825,0.92974145350595
"350",1930,2,-0.462594598965337,0.100182900624604,0.731110893499663,1.12494319212469
"351",1930,3,-0.058885447150905,-0.227650772290349,-0.00484566797232756,0.705415325564941
"352",1930,4,-0.459327805327356,-0.610784931627714,-0.181568623292115,0.767288683669273
"353",1930,5,-0.888157631031359,-0.607571938767826,-0.272681599670236,0.641548853974209
"354",1930,6,-0.42484015049087,-1.06839003573825,-0.618745092944349,0.406043401557495
"355",1930,7,-0.701800344767098,-1.30085251269296,-0.99318474467668,0.193125097463339
"356",1930,8,1.25410649234637,0.27093656150971,-0.502322363335817,0.307971907089025
"357",1930,9,-0.04925835904303,0.308880927329663,-0.609791007735774,-0.249001334664142
"358",1930,10,-0.832485895618318,-0.0382299280127611,-0.726831650964658,-0.439250410057546
"359",1930,11,-1.08701335732528,-1.31582032823188,-0.936685097371748,-0.661819128026815
"360",1930,12,-0.412114846348752,-1.28293264089643,-0.913193144330937,-1.04304537934352
"361",1931,1,0.645658177762381,-0.296838259437704,-0.334505638733052,-0.968198382215171
"362",1931,2,-0.794887258569319,-0.266935584791462,-0.865619068269045,-1.05763019175447
"363",1931,3,-0.0188665470660608,-0.11589189556848,-0.786276991577479,-1.00941283766465
"364",1931,4,0.807729207508435,-0.20470683562909,-0.336208100797816,-0.647142637278739
"365",1931,5,-2.08705108609403,-0.120477656311361,-0.297792056010277,-0.716461450944896
"366",1931,6,-1.82377506031802,-0.613761496962999,-0.364595193169966,-0.793978971296456
"367",1931,7,2.30111089893129,-0.277927732450958,-0.310279850063505,-0.419899417998013
"368",1931,8,-0.578940083209341,0.402776738857938,-0.00241142401163895,-0.665324198772261
"369",1931,9,-1.1727000939802,0.212170768748738,-0.371684153087242,-0.805820060696527
"370",1931,10,0.112538318103862,-0.826428821105347,-0.848931904897967,-0.617432368457466
"371",1931,11,0.371581348571403,-0.237901897828366,-0.0448537281625444,-0.302812300040408
"372",1931,12,-0.1841571629872,0.0466235930959787,0.0892400040479521,-0.277171376784689
"373",1932,1,-1.17809550091018,-0.61995763508112,-0.983027952034309,-0.97206271124437
"374",1932,2,0.641851965233674,-0.323725588005523,-0.431152725625913,-0.413411123674612
"375",1932,3,-0.154725316348228,-0.319711491810184,-0.271258669133158,-0.441981028201767
"376",1932,4,-1.39076121964601,-0.234005535052535,-0.551828613317608,-0.899177859450095
"377",1932,5,0.624608023232481,-0.544562529291846,-0.562321817344513,-0.553646324422159
"378",1932,6,-0.139619280754226,-0.737120128896363,-0.589633239609556,-0.426102933106611
"379",1932,7,-0.171164591484689,0.166018459442198,-0.185702905958925,-0.741678454663333
"380",1932,8,-1.58837548300291,-1.07138952034354,-0.997104043589295,-0.820950763794174
"381",1932,9,1.2968307641336,0.299029942425879,-0.397136255386488,-0.39396065045627
"382",1932,10,-0.697676445745626,-0.114130409017082,-0.0545600025890705,-0.516110557529385
"383",1932,11,-0.343286503434717,0.0275042147544309,-0.45892607190617,-0.710582637271032
"384",1932,12,-0.140676524266238,-0.662495168568687,-0.438076185451523,-0.754858231837618
"385",1933,1,-1.54005001614459,-1.11540087325655,-1.06562918900609,-0.938591265734449
"386",1933,2,-1.52341208136471,-1.62164630914646,-1.30804108412112,-1.70487530775633
"387",1933,3,-0.849393297696785,-1.97278560357062,-1.89653131060891,-1.89567320702946
"388",1933,4,-0.659485958844595,-1.76963971219825,-1.77777746753479,-1.6826353659592
"389",1933,5,-1.35281410252143,-1.38418229419012,-1.95899714865691,-1.9146834811358
"390",1933,6,0.116920362340758,-1.19286522499234,-2.19787638439558,-1.84880942243392
"391",1933,7,0.118881662313474,-0.843353366892604,-1.88184923696786,-1.79615936630815
"392",1933,8,0.37586633746051,0.186103899875731,-1.22044359480364,-1.59611044955127
"393",1933,9,-1.34811070421465,-0.674806357692455,-1.36232672532167,-2.09193310865761
"394",1933,10,-2.55712360681643,-2.04522282347863,-2.07708894533269,-2.30921152309936
"395",1933,11,1.7340599469408,-0.130896693864803,-0.0641432224422016,-1.65252120146257
"396",1933,12,1.53915763945378,1.22806104240357,0.747301172153715,-1.15131846604649
"397",1934,1,1.88947776647619,2.47800466930303,1.59777467536716,0.0942885206334407
"398",1934,2,0.410338734051972,1.78438911508076,1.45739783715277,0.673299562881548
"399",1934,3,0.782651127084614,1.45947432049043,1.76721330751909,1.15262002609413
"400",1934,4,-0.0200851144336467,0.582538460508341,1.93847258339591,1.22374810625727
"401",1934,5,0.660066539558184,0.635667188161365,1.62551997044948,1.40297588061682
"402",1934,6,-1.08546248351594,-0.105120426671825,1.23376962674791,1.29816504277163
"403",1934,7,1.35013238914162,0.619107321927949,0.689112698724533,1.40272503074299
"404",1934,8,0.00402192772408012,0.1818443911922,0.617023055232162,1.37178195250287
"405",1934,9,-0.891350386811793,-0.0293944895123079,-0.161507699815986,1.41052006710221
"406",1934,10,0.720234949307417,-0.0606418044026025,0.243596873933228,1.77408626276367
"407",1934,11,1.63844257655938,1.13926286441945,0.977147237884031,1.79487696087502
"408",1934,12,0.580920270593947,1.48552418597774,1.20045730948549,1.60988519292642
"409",1935,1,-1.27831974016102,0.402286791415698,0.269914231078372,0.62996536382942
"410",1935,2,-0.326474326135454,-0.562994786359363,0.0867397486069968,0.368985290240083
"411",1935,3,0.0741968582619748,-0.782794952900064,0.241290580034453,0.113100129743076
"412",1935,4,0.523137915834985,-0.0439367350979083,0.200861373321237,0.238277133638957
"413",1935,5,1.86375490949854,0.884234982600977,0.0766547490373973,0.472208359558319
"414",1935,6,0.547468450023729,1.45625154430042,-0.0439339941660985,0.596383916860733
"415",1935,7,-0.563367234649729,1.39257608884944,0.441217703387982,0.410349328946568
"416",1935,8,0.266660642361995,0.0622135839209599,0.813620891216633,0.441957764974426
"417",1935,9,-0.2110170352982,-0.380564423602976,0.894799098478685,0.525221197301671
"418",1935,10,-1.66871634049108,-1.08404801986437,0.0335032963663004,0.161950408313789
"419",1935,11,-1.13532604304125,-1.8364950753943,-1.4349751666458,-0.542160924502118
"420",1935,12,-0.634052171597755,-1.77157432605711,-1.64399143801019,-0.939625421610422
"421",1936,1,-0.219139412729792,-0.990095610249046,-1.42789309769233,-0.703405319476254
"422",1936,2,-0.0662893139367583,-0.486852223717488,-1.27604087068381,-0.593235500719483
"423",1936,3,1.14311504049929,0.36651015453253,-0.58295485408882,-0.150212523587401
"424",1936,4,-1.4132063517376,0.13456567698946,-0.531508561329718,-0.527189006460775
"425",1936,5,1.68365467366009,0.839167672920076,0.099207354764222,-0.55011051079869
"426",1936,6,-1.83038253295252,-0.3620908326773,0.154565886556543,-0.727524989532473
"427",1936,7,0.232928704476424,0.772452369598978,0.35228834326254,-0.64812697508373
"428",1936,8,-1.35463396073745,-1.49848588820374,0.276054065629499,-0.807467834094719
"429",1936,9,0.342240795870483,-0.343232480278296,-0.545151868205086,-0.706033386298
"430",1936,10,0.243299749858845,-0.193760497688727,0.235929376528271,-0.386328718625273
"431",1936,11,2.10598369461028,1.69042798372487,0.891622519015545,0.45546227703463
"432",1936,12,-0.703570626609796,0.986045819146007,0.652641427372322,0.450253988006804
"433",1937,1,1.12650350565906,1.32913945286525,1.06056429229848,0.975403366972196
"434",1937,2,0.976898590213429,0.801506374269645,1.42710519333813,1.33606143772238
"435",1937,3,-0.709085018744941,0.718846648539881,1.04725415040112,0.721684807030914
"436",1937,4,-1.24042804616405,-0.235465735022245,0.712725146786524,0.718758268314857
"437",1937,5,-1.15017084592037,-1.49633238429207,-0.0975076609394328,0.285036276534572
"438",1937,6,-0.35153625993871,-1.74697606364118,0.0739226380628474,0.370846826133684
"439",1937,7,0.397785625616648,-0.833567729469251,-0.511322819827938,0.383007350659708
"440",1937,8,-1.78805060470436,-0.915935277594605,-1.84007508755823,0.36309729007423
"441",1937,9,-0.577614693263897,-1.08417112399117,-2.02253112705612,0.235704169786917
"442",1937,10,-1.01229795564768,-1.6990235672241,-1.82251553199884,0.0413761818709025
"443",1937,11,-1.29657085653814,-1.81263007065078,-1.9253667411852,-0.881880833098951
"444",1937,12,1.3414453409605,-0.168120772662884,-0.618774535554233,-0.318834619803556
"445",1938,1,0.294420603626796,0.313180606033744,-0.456766933420209,-0.736549655952873
"446",1938,2,0.0477740978675489,0.686757460286144,-0.183431346679175,-1.13001203274996
"447",1938,3,-1.8945287458456,-0.639418759968052,-0.635169882544444,-1.40503060101632
"448",1938,4,1.08668722534226,-0.442395735178903,-0.0859874838580383,-0.783757946306747
"449",1938,5,-0.442144655317176,-0.668784239845378,0.157276208018547,-0.675996357193027
"450",1938,6,0.922094593461771,0.867663154688499,-0.211919294666578,-0.52451018015411
"451",1938,7,0.308409954624878,0.184651200832698,-0.360445882837417,-0.526691321042389
"452",1938,8,-0.147230847689625,0.399312421770347,-0.496698780168887,-0.401104838999971
"453",1938,9,-0.303400888349716,-0.319214326478181,0.435029137943329,-0.358510070695086
"454",1938,10,0.755809559917413,0.151792647597888,0.162902142135187,-0.0375671669436367
"455",1938,11,-0.0875037383923724,0.0941318243457999,0.215932756350575,0.199009396875117
"456",1938,12,0.932022335996202,0.753667447604616,0.461351632744073,0.0571203085762614
"457",1939,1,0.43949045738308,0.581484410725741,0.524357047419623,0.100084987795413
"458",1939,2,2.0753249965881,1.67686695856036,1.44824906013434,0.983878712220125
"459",1939,3,-0.23262728095784,1.19336792949914,1.30858627552659,1.33542990263241
"460",1939,4,-1.14224947257343,0.886465229299223,0.872934452010578,0.844428408142332
"461",1939,5,0.573086779092094,-0.53823899620475,1.01421884418504,0.951062913250552
"462",1939,6,-1.10022421958986,-0.93297072911447,0.741596160504914,0.769884228879883
"463",1939,7,1.61060431247397,0.708530917900295,0.988748979407449,0.9028866362163
"464",1939,8,1.88405992990964,1.56523252549773,0.203862167351023,1.18008676882332
"465",1939,9,0.459148808517989,1.82958836773365,0.618863454010054,1.28792509679244
"466",1939,10,0.813929745335049,1.44408434700353,1.47594600406083,1.27677979944905
"467",1939,11,0.786103081793977,1.02516530457037,1.51672792388645,1.50317611656502
"468",1939,12,-0.628517362903312,0.378070912500572,1.152726968344,1.19402748392505
"469",1940,1,-0.600944000752546,-0.323861016927793,0.421647142407906,0.952638637105636
"470",1940,2,0.187701119048681,-0.530056701300381,0.0492214920577515,0.104873552202239
"471",1940,3,0.878721497029219,0.181553575884652,0.298971724592053,0.493152468215061
"472",1940,4,-0.134703544107658,0.471759926591095,0.0713866417271148,0.64750093234765
"473",1940,5,0.617796459906876,0.644572626795244,-0.0466606619805529,0.636574631261283
"474",1940,6,0.752953972854939,0.345250451487079,0.249376515873297,0.777789148773946
"475",1940,7,-0.452463397624283,0.481936777680335,0.544547167771128,0.567235581943477
"476",1940,8,-1.54878559797669,-0.627007475146373,0.336509687506057,0.173821054253959
"477",1940,9,1.78122068637313,0.699368088861329,0.62510422322779,0.463083080450039
"478",1940,10,-1.72942604733877,-0.150478385446466,0.0968740730884769,0.0730021851925894
"479",1940,11,0.593398693478896,0.608259507501566,0.20797247263959,0.0221901126753834
"480",1940,12,0.374426411737659,-0.107831616786493,0.19498447550605,0.265179367196238
"481",1941,1,0.723519033107321,0.759457924078629,0.553455233259377,0.731039076010167
"482",1941,2,0.307610869104383,0.602501699560786,0.737784474289158,0.764202137687659
"483",1941,3,-1.54369822885987,-0.142760716276328,-0.216212319206059,0.0401894637751929
"484",1941,4,1.14266834066429,-0.115379845578185,0.393092317988516,0.36167565372671
"485",1941,5,-0.552606368494997,-0.49903221590704,0.168762156494543,0.194144625584292
"486",1941,6,0.305750531753574,0.669432940963782,0.105814577617432,0.145420026527562
"487",1941,7,-0.191200022087193,-0.461831338565442,-0.288593126712807,0.164624965317151
"488",1941,8,-0.0980966922831628,-0.139168772561342,-0.58554849494415,0.277599829137342
"489",1941,9,0.0327954719604725,-0.272370652087415,0.29903768899533,-0.0811251277041863
"490",1941,10,0.49910910896148,0.156813814356653,-0.167584186613446,0.259090357341653
"491",1941,11,-2.38787724255931,-1.14520978047839,-1.02114346936874,-0.301247011604389
"492",1941,12,-0.732135667289612,-1.38214171386167,-1.28491354310793,-0.633773691660713
"493",1942,1,0.315237209003834,-1.06988826121353,-0.885193826394524,-0.887707833639537
"494",1942,2,0.0110735863771174,-0.193908732969191,-0.729200240268487,-0.988387183778258
"495",1942,3,0.776822194150641,0.447294954720993,-0.341563088662592,-0.217472333936275
"496",1942,4,0.0644519946696532,0.378522718560072,-0.412845755893204,-0.500356125120396
"497",1942,5,0.841855387576274,0.727918981820588,0.229669579807876,-0.268225368165869
"498",1942,6,0.740997183104513,0.598617991391772,0.576371794564197,-0.212779077250731
"499",1942,7,-1.54213308612369,0.356910046248559,0.419748443260153,-0.295387536109331
"500",1942,8,0.787470022888625,0.236326335615802,0.726756949558595,-0.182503492801877
"501",1942,9,0.104228359826431,-0.0991598619346519,0.337892590068488,-0.165904987072614
"502",1942,10,1.6439374781774,1.29829182964735,1.18209591476965,0.0985388639400139
"503",1942,11,0.421246898725417,1.11146229841595,0.976198589068099,0.602462741913666
"504",1942,12,1.43144848078882,1.71510427185196,1.37419085324953,1.19501031797494
"505",1943,1,-0.32286344430578,0.656333648663412,1.13848023378897,1.07890292698572
"506",1943,2,-1.00474663652991,-0.00679903840782766,0.495082277700366,0.770979694586623
"507",1943,3,0.114972943689886,-0.652176221300245,0.472452560022935,0.529217621799828
"508",1943,4,2.19342054386407,0.564373270881636,0.722325986899927,1.10636084665305
"509",1943,5,0.876651624176347,1.44926564918881,0.786433607501751,1.07857001192817
"510",1943,6,-0.321631500386193,2.02274933273451,0.338625610976001,0.9672683036207
"511",1943,7,0.707303939724804,0.683461431871858,0.695136382964445,1.1090254748785
"512",1943,8,2.15201377614942,1.55462818291258,1.94149889647539,1.3285001721965
"513",1943,9,0.328143144189195,1.57665035710222,2.41090788762179,1.36210826359261
"514",1943,10,0.888543935898771,1.56952580015948,1.56722492498504,1.18695887706163
"515",1943,11,2.30397041426715,2.12719769617145,2.38563571205139,1.72728249948085
"516",1943,12,0.940833139396117,2.16791616001983,2.4326589010725,1.66733512524733
"517",1944,1,0.0394510728524331,1.49650148838634,1.98665968630528,1.90549410321133
"518",1944,2,0.930852843018453,0.833056426137357,1.67562018893486,2.44156465912929
"519",1944,3,-0.237323767426331,0.31976652326665,1.4185810646539,2.29211684326488
"520",1944,4,-1.9410684060431,-0.187399145139875,0.853827028265796,1.38991454618501
"521",1944,5,0.618201954881469,-0.765206730983868,0.231375372800145,1.30689937354031
"522",1944,6,1.76247909655033,-0.117735048931241,0.197981258703175,1.49373280920126
"523",1944,7,-0.505870456582623,1.04110304509444,0.181120019703739,1.38383109958179
"524",1944,8,-0.475357098052715,0.458410900341814,-0.552998333115934,1.04667246466189
"525",1944,9,1.50968119396436,0.710992171765625,0.305524016801576,1.26868374642157
"526",1944,10,0.558291576561886,0.994064365125271,1.28796215748982,1.18784500568132
"527",1944,11,-0.899788762546277,0.467507318432878,0.542962586734737,0.406588417891249
"528",1944,12,-2.68798911000451,-1.62753886079964,-0.947019310583283,-0.385316087561484
"529",1945,1,-0.481468867612986,-1.86249369399321,-1.00427658770706,-0.624105899581796
"530",1945,2,-0.729437360061498,-1.66966490430572,-1.09251265068713,-1.27588694997174
"531",1945,3,1.10990064624914,-0.0486921085770279,-0.888395324086352,-0.693488158468085
"532",1945,4,-1.26605370209781,-0.210802315336718,-1.24446129700467,-0.575220047017357
"533",1945,5,0.428304008960503,0.379435418805261,-0.944749389102009,-0.585090597796313
"534",1945,6,0.0935483827815848,-0.713027994691771,-0.338412003811446,-0.790735179591327
"535",1945,7,0.302664703367366,0.318113293440352,-0.111451015149311,-0.707373614051166
"536",1945,8,-0.853476826300482,-0.390975246297543,0.154851336604715,-0.744585913096698
"537",1945,9,-2.21986578477836,-1.63516782156964,-1.54837318909524,-1.31942295462419
"538",1945,10,-0.85096039244631,-1.99341886486778,-1.27616446102678,-1.56236197760027
"539",1945,11,-1.78239607944125,-2.61622242731379,-2.25536259891595,-1.78251018856014
"540",1945,12,-1.5677768458365,-2.35328428711113,-2.69540218751955,-1.69200066093162
"541",1946,1,0.76925899746955,-0.896199917404627,-1.71713157030169,-1.32099596285868
"542",1946,2,0.098981823017955,-0.146197952983471,-1.25256275663253,-0.989074350926247
"543",1946,3,0.316028103729251,0.492872105694246,-0.704591097537007,-1.30327171126809
"544",1946,4,0.0221303949920318,0.129951749376182,-0.481191888529829,-0.988986192473213
"545",1946,5,0.478818724477018,0.268064465680126,0.000996577923609802,-0.942660980999412
"546",1946,6,-1.32728895351806,-0.233662618183362,0.311997178085008,-1.04121293752943
"547",1946,7,-0.8512602296843,-0.664719910367993,-0.125807738023394,-1.13048022696969
"548",1946,8,-1.31845609516202,-1.95774407332849,-0.443995511182577,-1.17178120056759
"549",1946,9,-0.403052938811124,-1.39854267314537,-1.02975219748873,-0.984171809700926
"550",1946,10,0.258033586682492,-0.595827559721646,-0.882838274093085,-0.756769119469346
"551",1946,11,-0.506647976975259,-0.509619151002552,-1.2373833382344,-0.536212271723321
"552",1946,12,-0.669581432725756,-0.64914138842725,-1.15052975272989,-0.390005506307777
"553",1947,1,-0.600757346243269,-0.97820349519769,-1.19076415234374,-0.980109987082418
"554",1947,2,-0.522833783982576,-0.93983186672929,-1.06610902730148,-1.19200544126817
"555",1947,3,0.373624850071852,-0.433185850946966,-0.732843759545894,-1.13163598945798
"556",1947,4,0.176207944056983,-0.122173370602429,-0.692732822206452,-1.0461972736338
"557",1947,5,-0.0700968073728781,0.209068601142074,-0.58104737650763,-1.09812696766871
"558",1947,6,0.164181682418848,0.00493495157778397,-0.410709455838273,-0.950117291934608
"559",1947,7,0.795091187634255,0.254731891990972,-0.0566818879381857,-0.782324005729439
"560",1947,8,-1.38612567285909,-0.268347757210371,0.0339070562405409,-0.789926550368204
"561",1947,9,0.667150476160132,0.17432640617253,0.0459277646760585,-0.596596748461517
"562",1947,10,-0.262975333080983,-0.309588200359577,-0.15361516322744,-0.673309104111705
"563",1947,11,0.310541488482349,0.269125518401574,0.0618273444204885,-0.491552632902187
"564",1947,12,1.03628018235304,0.617923139752249,0.544045050076448,-0.0441801098910767
"565",1948,1,-0.05227054164428,0.527515736355838,0.275254394430512,0.113815115847925
"566",1948,2,0.0403781948016605,0.371977087745057,0.386631295001166,0.300659815752945
"567",1948,3,1.3907173187498,0.625669498156827,0.778261738160519,0.691153523160047
"568",1948,4,1.16787500582127,1.23865636149132,1.06231846596856,0.912871780258346
"569",1948,5,-0.701922994726269,1.27689106503886,0.936306266969306,0.816624720335943
"570",1948,6,-1.75495835759254,0.157141725574695,0.567288076204307,0.679950445769843
"571",1948,7,-0.106987604745661,-1.43119598748632,0.730584815937054,0.591174571645432
"572",1948,8,-1.7922738569155,-1.89788602556095,0.641819951320755,0.574311292385074
"573",1948,9,-0.510011830368275,-1.30749792781361,-0.655719385209203,0.400195190300328
"574",1948,10,0.44205994237931,-0.610188499669562,-1.27748596626625,0.517756214754085
"575",1948,11,-0.469297315082655,-0.418479830325643,-1.13673359346405,0.359793554346506
"576",1948,12,-1.83773757422624,-1.11106762071003,-1.51510146503527,-0.341939065724424
"577",1949,1,-0.0742753091571765,-1.10727111753883,-1.30878418998188,-0.399314577693232
"578",1949,2,-0.874295804709512,-1.25146889505259,-1.26740059568153,-0.69674095944168
"579",1949,3,-0.514800495110222,-0.781176601845439,-1.25310897519064,-1.4493326582632
"580",1949,4,-0.289038261267956,-1.05353953837217,-1.35428350374782,-1.82546552529884
"581",1949,5,-0.209051684427189,-0.660515292942673,-1.29825873643412,-1.69046615680943
"582",1949,6,-0.698455244108317,-0.702337204130082,-0.98409627594359,-1.58359913517564
"583",1949,7,-0.863092056279412,-1.01716512371559,-1.31106592246379,-1.63006014976514
"584",1949,8,-0.54472167755862,-1.2135645668079,-1.16215658891115,-1.53767996447903
"585",1949,9,-0.329351882061656,-1.00570125702646,-1.1967896843656,-1.50107696494087
"586",1949,10,-0.574880459038435,-0.896865735859576,-1.30880635559181,-1.66943318747339
"587",1949,11,0.750170971613906,-0.00418013577296609,-0.538065507400287,-1.36228365941785
"588",1949,12,0.672608175831328,0.522525939082795,0.0132374626372323,-0.791657093246756
"589",1950,1,-0.818344514459896,0.16740529924791,-0.296870884732327,-1.14359902188742
"590",1950,2,0.110002114978364,-0.104200589040961,-0.138437965614095,-0.770765509419891
"591",1950,3,1.04141771576726,0.149966794073886,0.352282349020501,-0.171943206935115
"592",1950,4,1.59823159114097,1.26245088383383,0.868824771619974,0.337419954550778
"593",1950,5,1.77180497052063,1.94159000258895,1.03306487096596,0.667182211027907
"594",1950,6,-1.1731880238099,1.81960805797973,0.851757991117245,0.628379347691385
"595",1950,7,1.10188395171053,1.37725797767583,1.54925468274769,0.788037564734394
"596",1950,8,1.03702207567957,0.656169082296347,2.0658638573507,0.967375845810776
"597",1950,9,0.245642999803749,0.996758668475695,1.91680571295393,1.04784793702142
"598",1950,10,-0.497585458646073,0.17334920204811,0.86695005171548,1.0420739873215
"599",1950,11,-0.390667239509176,-0.539446935732454,-0.148659928415741,0.816359794125308
"600",1950,12,1.59008570148885,0.581671902514562,0.884685920654685,1.12942015345208
"601",1951,1,-0.261171005604363,0.457358309483167,0.42391859556206,1.36751645910972
"602",1951,2,-0.87216787274739,0.160362787308193,-0.158795766988199,1.06253892394199
"603",1951,3,-0.597447902744747,-0.918782459237143,-0.406861501507689,0.510966797606328
"604",1951,4,0.233333199152324,-0.860708711709132,-0.219376880748807,0.115270129182869
"605",1951,5,0.34884091418954,-0.262116178633593,-0.0557628850768674,-0.161470451633785
"606",1951,6,0.431884565041686,0.34467945281382,-0.671487600562619,-0.0242110148630241
"607",1951,7,0.248619387531447,0.394069190777111,-0.638028351553453,-0.1158014489929
"608",1951,8,0.473364390652848,0.45574423136771,-0.107503447820297,-0.198025632746261
"609",1951,9,0.465808091586181,0.492813050635702,0.494415087083653,-0.153693507104577
"610",1951,10,1.00442537613127,0.92339534852543,0.891009385752173,0.135040837335555
"611",1951,11,-2.60869909290312,-0.635495741417349,-0.326017580543022,-0.217878404231388
"612",1951,12,-1.22314906547234,-1.43083318961867,-0.925569334803771,-1.09233043210735
"613",1952,1,-0.76568919878614,-2.130269382205,-1.23949164692989,-1.38885545603659
"614",1952,2,0.768393030276061,-0.45609329438927,-0.728183429140759,-0.719874920838486
"615",1952,3,-1.45428407629801,-0.601898416436498,-1.26804873102709,-0.927497517284774
"616",1952,4,-0.677225007250194,-0.562716898199362,-1.63015428832904,-1.09685468418737
"617",1952,5,-0.263327875557012,-1.4681891791253,-1.11197186695477,-1.15260758091446
"618",1952,6,-0.33279389579192,-0.904095458422864,-0.899701494359211,-1.21083622977898
"619",1952,7,1.67381197361918,0.459503388352884,-0.361279944597118,-1.00590796984641
"620",1952,8,0.222481634830302,0.75769718745289,-0.986895912588284,-1.0453173728521
"621",1952,9,0.637307269292979,1.11769316564611,0.0853850773569845,-1.00210169125864
"622",1952,10,-0.941754812238018,-0.196786536885147,0.0492113544292,-1.36400767542332
"623",1952,11,0.577786862881881,0.156463927029338,0.438480469957994,-0.739579776118797
"624",1952,12,0.193231491285682,-0.000890134783272889,0.488837711060111,-0.438343240675193
"625",1953,1,-1.14849090135273,-0.312192996066245,-0.423177110662898,-0.608379691528306
"626",1953,2,1.05438324524924,0.105944867621105,0.111862152140209,-0.460834009354586
"627",1953,3,-0.768898045104936,-0.315601943952259,-0.294034035340297,-0.269267009851711
"628",1953,4,1.20104503777533,0.715646113082076,0.236419537075649,0.194915518725133
"629",1953,5,-0.653353398793856,-0.0854660051139786,-0.00593214105829161,0.14770892674319
"630",1953,6,-0.650302342867094,0.424180840685603,-0.140801233432886,0.123103926040726
"631",1953,7,0.139091293588682,-0.838171744680278,0.371838917992688,-0.0547450016643243
"632",1953,8,0.534521831473317,-0.0256367893657038,-0.151915200868345,-0.0148417643017239
"633",1953,9,-0.0330200154299962,0.145012868446071,0.342840268790616,-0.125924091273067
"634",1953,10,0.72611592946902,0.517293233892049,-0.0389874224748952,0.166962622972757
"635",1953,11,1.01849968350493,0.940701698430085,0.725611492357048,0.291537783550741
"636",1953,12,0.539511532952681,1.0907581705471,0.929689228995602,0.389348775473604
"637",1954,1,-0.60597781797724,0.330573466275081,0.474166237679758,0.553504773959875
"638",1954,2,-0.279540041177006,-0.277110298380104,0.196623191740803,0.0381506817313624
"639",1954,3,1.48458583851484,0.314425527968246,0.79177683287488,0.822477983318124
"640",1954,4,0.150324260463472,0.729165666197241,0.62312400394708,0.529478431129644
"641",1954,5,1.52909307612593,1.50505793986596,0.646750128167095,0.843909963541728
"642",1954,6,-0.482829299319546,0.71254571068414,0.507800022683913,0.842638886832322
"643",1954,7,0.54348231738695,1.09824104638398,0.985083129201507,0.870137408014116
"644",1954,8,0.206463499208535,0.0295542129727236,1.41713903977524,0.836970393432123
"645",1954,9,0.069604852732732,0.204034230754067,0.599465351555176,0.853974973319827
"646",1954,10,-0.849350975254178,-0.520637607327334,0.20660340930647,0.591173265213576
"647",1954,11,0.268933050424258,-0.323235951300599,-0.291387959987826,0.414171021892105
"648",1954,12,-0.720184559486533,-0.695610640753059,-0.510651120827309,0.0993128382294469
"649",1955,1,1.55378305554739,0.732692178776016,0.377123421299726,0.918833846024305
"650",1955,2,1.40881645938659,1.28752172610268,0.930186261373742,1.524786514445
"651",1955,3,-0.459959024815698,1.27473175869588,0.695790812296783,0.841441860984834
"652",1955,4,0.463911567347208,0.770304607695705,0.894397224774388,0.881318648886855
"653",1955,5,-0.161938086995306,-0.220313423281425,0.837185101612245,0.582420570534966
"654",1955,6,0.993651074130317,0.495024186206422,1.26400325651664,0.712316014852425
"655",1955,7,0.300446114353056,0.382849235757819,0.778268147396704,0.682809387020895
"656",1955,8,0.000800722903339854,0.510823391807808,-0.0448609733673291,0.664640823815012
"657",1955,9,-1.03333133355916,-0.666793314477288,-0.0520112717213023,0.535720706050977
"658",1955,10,0.391611099036566,-0.351376703989706,-0.110662996507552,0.722215369753986
"659",1955,11,1.10371462812621,0.511733622778333,0.602711386517071,0.950423818912704
"660",1955,12,0.570651408453229,1.02308750193943,0.569533940311316,1.29311911402036
"661",1956,1,-1.10615462934387,0.171938156326136,-0.0643925884308767,0.461197007888281
"662",1956,2,1.50793080939033,0.57247906498143,0.667550473051263,0.503747271273052
